id,date,year,month,tier,tier_raw,outlet,title,url,eav,reach,brand,brand_raw,sentiment,source
5ba5b136efed0095,2023-12-13,2023,12,T3,Tier 3,Digital Journal,Building Tomorrow: FAME Delivered Releases Top 10 Global Real Estate Punters of 2023,https://www.digitaljournal.com/pr/news/globe-pr-wire/building-tomorrow-fame-delivered-releases-top-10-global-real-estate-punters-of-2023#ixzz8MX201QJz,,,betterhomes,Betterhomes,,historical_import
6a720aae4f1fbacc,2023-12-12,2023,12,T2,Tier 2,Khaleej Times,Short-term rentals gain popularity in Dubai,https://www.khaleejtimes.com/business/short-term-rentals-gain-popularity-in-dubai,,,betterhomes,Betterhomes,,historical_import
5a37cb73fc8e9dac,2023-12-12,2023,12,T3,Tier 3,Time Bulletin,Beyond borders: FAME Delivered Presents the Definitive List of Top 10 Real Estate Punters Worldwide,https://www.timebulletin.com/beyond-borders-fame-delivered-presents-the-definitive-list-of-top-10-real-estate-punters-worldwide/,,,betterhomes,Betterhomes,,historical_import
f96bdb26cc790c9b,2023-12-11,2023,12,T2,Tier 2,Khaleej Times,Dubai: Tenants increasingly entering multiple-year contracts as rents continue to rise in 2024,https://www.khaleejtimes.com/business/realty/dubai-tenants-increasingly-entering-multiple-year-contracts-as-rents-continue-to-rise-in-2024,,,betterhomes,Betterhomes,,historical_import
c7007ffb229743a7,2023-12-11,2023,12,T2,Tier 2,Arabian Business,Short vs. long-term rentals: Which leasing strategy offers better ROI for Dubai landlords?,https://www.arabianbusiness.com/industries/real-estate/short-vs-long-term-rentals-which-leasing-strategy-offers-better-roi-for-dubai-landlords,,,betterhomes,Betterhomes,,historical_import
72f7387cacb21d5d,2023-12-10,2023,12,T2,Tier 2,Zawya,"Dubai: Rents to continue rising in 2024, but at a slower pace",https://www.zawya.com/en/business/real-estate/dubai-rents-to-continue-rising-in-2024-but-at-a-slower-pace-gm3ddtnu,,,betterhomes,Betterhomes,,historical_import
2213190e37392b72,2023-12-10,2023,12,T3,Tier 3,news.eseuro,"Market trends, demands and more; Dubai to witness increase in rental prices in 2024",https://news.eseuro.com/local/2735982.html,,,betterhomes,Betterhomes,,historical_import
e8548e3db2d565dc,2023-12-10,2023,12,T3,Tier 3,Curly Tales,"Market Trends, Demands & More; Dubai To Witness A Rental Price Surge In 2024",https://curlytales.com/market-trends-demands-dubai-to-witness-a-rental-price-surge-in-2024/,,,betterhomes,Betterhomes,,historical_import
cd6fb4f228f4da5d,2023-12-10,2023,12,T3,Tier 3,INSC Digital Magazine,FRONTIERS OF EXCELLENCE: FAME DELIVERED’S TOP 10 GLOBAL REAL ESTATE PUNTERS 2023 REVEALED,https://theinscribermag.com/frontiers-of-excellence-fame-delivereds-top-10-global-real-estate-punters-2023-revealed/,,,betterhomes,Betterhomes,,historical_import
08244b54e64c545a,2023-12-06,2023,12,T3,Tier 3,DNA,How to invest in Dubai real estate from India: The ultimate guide,https://www.dnaindia.com/personal-finance/report-how-to-invest-in-dubai-real-estate-from-india-the-ultimate-guide-3070821,,,betterhomes,Betterhomes,,historical_import
fde702fb6ad37c46,2023-12-05,2023,12,T3,Tier 3,ryb.ru,Russians are massively selling luxury housing in Dubai and buying apartments in Sochi,https://ryb.ru/2023/12/05/1990463,,,betterhomes,Betterhomes,,historical_import
61b915ce5ceac0a9,2023-11-29,2023,11,T2,Tier 2,Arabian Business,Dubai real estate: When is the ‘best time’ to buy property? Experts reveal,https://www.arabianbusiness.com/industries/real-estate/dubai-real-estate-when-is-the-best-time-to-buy-property-experts-reveal,,,betterhomes,Betterhomes,,historical_import
880531c368566547,2023-11-27,2023,11,T3,Tier 3,bwhindi.com,"This foreign city is a hot destination for Indians, they are buying property in abundance",https://www.bwhindi.com/real-estate-news/35-percent-of-stalled-housing-projects-are-in-noida-57987.html,,,betterhomes,Betterhomes,,historical_import
b1a0ddd6627b2863,2023-11-27,2023,11,T1-Global,Tier 1,Bloomberg,Why a Luxury Property Executive Decamped From London to Dubai,https://www.bloomberg.com/news/articles/2023-11-27/a-london-luxury-property-executive-decamps-to-dubai,,,betterhomes,Betterhomes,,historical_import
89a8e24198a3d50d,2023-11-24,2023,11,T2,Tier 2,Khaleej Times,Dubai realty stands out in October,https://www.khaleejtimes.com/ta/business/dubai-realty-stands-out-in-october,,,betterhomes,Betterhomes,,historical_import
eebb7ce0a79e558d,2023-11-24,2023,11,T2,Tier 2,Daily Guardian,Dubai realty stands out in October,https://dailyguardian.ae/business/dubai-realty-stands-out-in-october/,,,betterhomes,Betterhomes,,historical_import
43706197b7d1983c,2023-11-24,2023,11,T2,Tier 2,Arabian Business,Dubai real estate: Is it better to fix a mortgage now or next year? Experts weigh in,https://www.arabianbusiness.com/industries/real-estate/dubai-real-estate-is-it-better-to-fix-a-mortgage-now-or-next-year-experts-weigh-in,,,betterhomes,Betterhomes,,historical_import
06e0297a59ecc25a,2023-11-24,2023,11,T3,Tier 3,VC (Russia),UAE banks began to tighten inspections of Russian companies under US pressure -Bloomberg,https://vc.ru/money/927836-banki-oae-stali-uzhestochat-proverki-rossiyskih-kompaniy-pod-davleniem-ssha-bloomberg,,,betterhomes,Betterhomes,,historical_import
5bc2318235eabd6a,2023-11-22,2023,11,T3,Tier 3,The Times Of India,"Realty boom: In poll season, sales up with 448 new projects",https://timesofindia.indiatimes.com/city/bhopal/realty-boom-in-poll-season-sales-up-with-448-new-projects/articleshow/105400439.cms,,,betterhomes,Betterhomes,,historical_import
2ff9151e29eb9317,2023-11-21,2023,11,T3,Tier 3,Msk1 (Russia),Russians began to abandon real estate in Dubai. Where do people buy square meters now?,https://msk1.ru/text/realty/2023/11/21/72921182/,,,betterhomes,Betterhomes,,historical_import
2a6d4b6fa7b7cc75,2023-11-21,2023,11,T2,Tier 2,Arabian Business,Dubai real estate: Luxury property market sees high demand in October,https://www.arabianbusiness.com/industries/real-estate/dubai-real-estate-luxury-property-market-sees-high-demand-in-october,,,betterhomes,Betterhomes,,historical_import
0bb1ff0105aad28e,2023-11-19,2023,11,T2,Tier 2,Daily Guardian,Rising rents spur changes in Dubai realty buyer profiles,https://dailyguardian.ae/business/rising-rents-spur-changes-in-dubai-realty-buyer-profiles/,,,betterhomes,Betterhomes,,historical_import
21dd5e6928e6e0b6,2023-11-18,2023,11,T1-Global,Tier 1,Forbes ME + In print,Exclusive: Property Legacy Amira Sajwani Is Transforming Real Estate Digitally With PRYPCO,https://www.forbesmiddleeast.com/innovation/under-30/amira-sajwani-1,,,betterhomes,Betterhomes,,historical_import
bae273303d77f986,2023-11-17,2023,11,T2,Tier 2,Gulf News,"Dubai rents: Expo Village, Jumeirah Village Circle emerge top choices for new residents in city",https://gulfnews.com/business/property/dubai-rents-expo-village-jumeirah-village-circle-emerge-top-choices-for-new-residents-in-city-1.1700194022967,,,betterhomes,Betterhomes,,historical_import
5081e5311e8544f8,2023-11-16,2023,11,T3,Tier 3,Business Petersburg,Russians set a 10-year record for real estate transactions in Spain,https://www.dp.ru/a/2023/11/16/rossijane-postavili-rekord,,,betterhomes,Betterhomes,,historical_import
16db43b09f3ba84a,2023-11-16,2023,11,T3,Tier 3,The Arucas Gazette,Dubai Real Estate Market: Investor Changes and Golden Visa Opportunities,https://www.lagacetadearucas.es/noticias/new-article-indians-top-homebuyers-in-dubai-as-real-estate-market-shifts/105493/#gsc.tab=0,,,betterhomes,Betterhomes,,historical_import
648cbea3a8d9b39d,2023-11-15,2023,11,T3,Tier 3,The Times Of India,Lure of Golden visa or investment returns?,https://timesofindia.indiatimes.com/business/india-business/lure-of-golden-visa-or-investment-returns-indians-become-largest-real-investors-in-dubai-dethrone-british/articleshow/105239896.cms?from=mdr,,,betterhomes,Betterhomes,,historical_import
ad0599136145a51e,2023-11-15,2023,11,T3,Tier 3,Financial Daily (Dutch),Rus is niet meer zo happig op een stulpje in Dubai,https://fd.nl/economie/1495848/rus-is-niet-meer-zo-happig-op-een-stulpje-in-dubai,,,betterhomes,Betterhomes,,historical_import
85fc1dc0264d0e5a,2023-11-14,2023,11,T2,Tier 2,Business Today,"Indians surpass Britons to become largest real estate investors in Dubai, Russians down at No. 3: Report",https://www.businesstoday.in/real-estate/story/indians-surpass-britons-to-become-largest-real-estate-investors-in-dubai-russians-down-at-no-3-report-405667-2023-11-14,,,betterhomes,Betterhomes,,historical_import
70fb521048d43666,2023-11-14,2023,11,T3,Tier 3,The Economic Times (India),Indians now top property investors in Dubai,https://www.msn.com/en-in/money/markets/indians-now-top-property-investors-in-dubai/ar-AA1jTUVf,,,betterhomes,Betterhomes,,historical_import
6e82ed355a057b23,2023-11-14,2023,11,T3,Tier 3,Navbharattimes (The Times Of India),"Indians are buying property extensively in Dubai, becoming the biggest real estate investors by defeating the British.",https://navbharattimes.indiatimes.com/business/property/property-news/indians-are-now-largest-real-estate-investors-in-dubai-surpass-briton/articleshow/105214830.cms,,,betterhomes,Betterhomes,,historical_import
72e83082edbf5153,2023-11-13,2023,11,T2,Tier 2,Zawya,Rising rents spur changes in Dubai realty buyer profiles,https://www.zawya.com/en/business/real-estate/rising-rents-spur-changes-in-dubai-realty-buyer-profiles-abtx6ehd,,,betterhomes,Betterhomes,,historical_import
20cb583c3e278d95,2023-11-12,2023,11,T2,Tier 2,Khaleej Times,Rising rents spur changes in Dubai realty buyer profiles,https://www.khaleejtimes.com/business/rising-rents-spur-changes-in-dubai-realty-buyer-profiles,,,betterhomes,Betterhomes,,historical_import
4f641f2d28e2bac0,2023-11-12,2023,11,T3,Tier 3,The Print,Rising rents spur changes in Dubai realty buyer profiles,https://theprint.ae/rising-rents-spur-changes-in-dubai-realty-buyer-profiles/,,,betterhomes,Betterhomes,,historical_import
a9584faaeab190bb,2023-11-10,2023,11,T1-Global,Tier 1,Bloomberg,"China’s Property Risks ‘Manageable,’ PBOC Governor Says",https://www.bloomberg.com/news/articles/2023-11-10/china-s-property-risks-manageable-pboc-governor-says#xj4y7vzkg,,,betterhomes,Betterhomes,,historical_import
4993ba6875887f8a,2023-11-07,2023,11,T3,Tier 3,Epravda (Russia),The real estate boom in Dubai on the money taken out of Russia is over - Bloomberg,https://www.epravda.com.ua/news/2023/11/7/706307/,,,betterhomes,Betterhomes,,historical_import
2ebc0846b4e5a0fa,2023-11-07,2023,11,T1-Global,Tier 1,Bloomberg,Russians Lose Taste for Suddenly Pricey Dubai Property,https://www.bloomberg.com/news/articles/2023-11-07/dubai-real-estate-russians-slow-purchases-of-pricey-properties-with-ruble-fall#xj4y7vzkg,,,betterhomes,Betterhomes,,historical_import
260e03f96183b385,2023-11-07,2023,11,T1-Global,Tier 1,Bloomberg (Bulgaria),The Russian property boom in Dubai seems to be over,https://www.bloombergtv.bg/a/8-novini-ot-sveta/123646-bumat-na-ruskite-imoti-v-dubay-izglezhda-e-priklyuchil,,,betterhomes,Betterhomes,,historical_import
9b7d6b6360c2f348,2023-11-07,2023,11,T3,Tier 3,Vedomosti (Russia),The media reported a sharp drop in demand among Russians for real estate in Dubai,https://www.vedomosti.ru/realty/news/2023/11/07/1004505-smi-soobschili,,,betterhomes,Betterhomes,,historical_import
3489313f06dda062,2023-11-06,2023,11,T1-Global,Tier 1,Bloomberg (Canada),Russians Lose Taste for Suddenly Pricey Dubai Property,https://www.bnnbloomberg.ca/russians-lose-taste-for-suddenly-pricey-dubai-property-1.1994910,,,betterhomes,Betterhomes,,historical_import
b872cb0d688cc129,2023-11-04,2023,11,T3,Tier 3,BW Hindi (India),"This foreign city is a hot destination for Indians, they are buying property in abundance",https://www.bwhindi.com/real-estate-news/group-108-to-redefine-it-and-ites-sector-of-noida-soon-57700.html,,,betterhomes,Betterhomes,,historical_import
f05feb424e323b30,2023-11-03,2023,11,T2,Tier 2,The National,Is now the right time to sell your UAE property?,https://www.thenationalnews.com/weekend/2023/11/03/is-now-the-right-time-to-sell-your-uae-property/,,,betterhomes,Betterhomes,,historical_import
c2f74dc9917d844f,2023-11-03,2023,11,T2,Tier 2,Business Insider,Dubai’s ‘super stable’ status ensures its real estate market keeps attracting Pakistanis,https://www.brecorder.com/news/40271440,,,betterhomes,Betterhomes,,historical_import
805559c880f92172,2023-10-31,2023,10,T2,Tier 2,Zawya,Dubai: How is off-plan investment different from investing in ready properties?,https://www.zawya.com/en/business/real-estate/dubai-how-is-off-plan-investment-different-from-investing-in-ready-properties-a57lufb5,,,Off-plan,Off-plan,,historical_import
e8a522a20ea8458b,2023-10-30,2023,10,T3,Tier 3,E News (Russia),Russians again accused of raising the cost of living in Dubai,https://e-vesti.ru/ru/rossiyan-snova-obvinili-v-udorozhanii-zhizni-v-dubae/,,,betterhomes,Betterhomes,,historical_import
e706ad478a948e5d,2023-10-30,2023,10,T2,Tier 2,Khaleej Times,Dubai: How is off-plan investment different from investing in ready properties?,https://www.khaleejtimes.com/ta/business/dubai-how-is-off-plan-investment-different-from-investing-in-ready-properties,,,Off-plan,Off-plan,,historical_import
12240e87ba879726,2023-10-20,2023,10,T2,Tier 2,The National,How Dubai is managing its property boom,https://www.thenationalnews.com/opinion/editorial/2023/09/22/dubai-property-market-uae/,,,betterhomes,Betterhomes,,historical_import
bd6df8e983c08d35,2023-10-18,2023,10,T2,Tier 2,Khaleej Times,Dubai realty matures as end-users dominate,https://www.khaleejtimes.com/business/dubai-realty-matures-as-end-users-dominate,,,betterhomes,Betterhomes,,historical_import
d5d37835f8b4b77c,2023-10-16,2023,10,T2,Tier 2,Skift,Russian Tourists Opt to Become Dubai Residents,https://skift.com/2023/10/16/russian-tourists-opt-to-become-dubai-residents/,,,betterhomes,Betterhomes,,historical_import
0189567c8153d790,2023-10-15,2023,10,T2,Tier 2,Zawya,Dubai: Why it is the right time to buy off-plan properties,https://www.zawya.com/en/business/real-estate/dubai-why-it-is-the-right-time-to-buy-off-plan-properties-ru841oov,,,Off-plan,Off-plan,,historical_import
a4db6782c2c14d17,2023-10-15,2023,10,T2,Tier 2,Khaleej Times,Dubai: Why it is the right time to buy off-plan properties,https://www.khaleejtimes.com/uae/dubai-why-it-is-the-right-time-to-buy-off-plan-properties,,,Off-plan,Off-plan,,historical_import
3a000cb2a84388c0,2023-10-14,2023,10,T2,Tier 2,Arabian Business,Dubai real estate: Commercial property market demand rises in Q3 2023,https://www.arabianbusiness.com/industries/real-estate/dubai-real-estate-commercial-property-market-demand-rises-in-q3-2023,,,CRC,CRC,,historical_import
6e7c231295579845,2023-10-11,2023,10,T3,Tier 3,Prian (Russia),"Where is the cold?! Why is the Dubai real estate market gaining momentum, although they predicted otherwise?",https://prian.ru/pub/da-gde-zhe-holod-pochemu-rynok-nedvizhimosti-dubaya-nabiraet-oboroty-hotya-prognozirovali-inoe.html,,,betterhomes,Betterhomes,,historical_import
3412e6102c1aa067,2023-10-11,2023,10,T1-Global,Tier 1,Mansion Global,Demand for Off-Plan Property Surges 35% in Dubai,https://www.mansionglobal.com/articles/abu-dhabis-most-expensive-house-is-now-a-spec-megamansion-asking-aed-98-million-1d6b7c2?mod=sponsored_main,,,Off-plan,Off-plan,,historical_import
3a3d69a402bb9312,2023-10-11,2023,10,T2,Tier 2,Khaleej Times,Dubai’s secondary market sales up 31% in September,https://www.khaleejtimes.com/business/dubais-secondary-market-sales-up-31-in-september,,,betterhomes,Betterhomes,,historical_import
8ad32ca4eb97919a,2023-10-10,2023,10,T2,Tier 2,Mena FN,Dubai Realty Matures As End-Users Dominate,Dubai Realty Matures As End-Users Dominate | MENAFN.COM,,,betterhomes,Betterhomes,,historical_import
4a7df0249111f518,2023-10-09,2023,10,T2,Tier 2,Khaleej Times,Big demand surge fuels Dubai's off-plan market,https://www.khaleejtimes.com/business/big-demand-surge-fuels-dubais-off-plan-market,,,Off-plan,Off-plan,,historical_import
83a46e4c29cce1b2,2023-10-07,2023,10,T2,Tier 2,Gulf News,"In Dubai residential rentals, co-living spaces now emerge as popular choices with new residents",https://gulfnews.com/business/property/in-dubai-residential-rentals-co-living-spaces-now-emerge-as-popular-choices-with-new-residents-1.98594038,,,betterhomes,Betterhomes,,historical_import
7b12251c5b497582,2023-10-06,2023,10,T2,Tier 2,Prime Resi,Dubai firm recruits top prime London estate agency boss,https://primeresi.com/dubai-firm-recruits-top-prime-london-estate-agency-boss/,,,betterhomes,Betterhomes,,historical_import
21230810891e59ee,2023-10-05,2023,10,T2,Tier 2,Zawya,Betterhomes appoints Louis Harding as new Managing Director,https://www.zawya.com/en/press-release/people-in-the-news/betterhomes-appoints-louis-harding-as-new-managing-director-sncasc5v,,,betterhomes,Betterhomes,,historical_import
cfb3c0e1884374c9,2023-10-04,2023,10,T2,Tier 2,Khaleej Times,How much do I have to pay an agent to buy a home in Dubai’s Emirates Hills?,https://www.khaleejtimes.com/business/how-much-do-i-have-to-pay-an-agent-to-buy-a-home-in-dubais-emirates-hills,,,betterhomes,Betterhomes,,historical_import
69bc98d31a2c4b01,2023-10-04,2023,10,T2,Tier 2,Arabian Business,"Dubai real estate: Casino hype boosts demand, China eyes UAE property market",https://www.arabianbusiness.com/industries/real-estate/dubai-real-estate-rak-casino-china-uae-property-market,,,betterhomes,Betterhomes,,historical_import
434189a74bbb5dff,2023-10-03,2023,10,T3,Tier 3,DP (Russia),Russian investors are buying up plots in Dubai to build “Little Moscow”,https://www.dp.ru/a/2023/10/03/rossijskie-investori-skupajut,,,betterhomes,Betterhomes,,historical_import
a7577f36ba3e38a2,2023-10-02,2023,10,T2,Tier 2,Time Out Dubai,Rent 101: Everything you need to know about renting in Dubai right now,https://www.timeoutdubai.com/things-to-do/renting-in-dubai-2023-guide,,,betterhomes,Betterhomes,,historical_import
fd5efa3f69926331,2023-10-02,2023,10,T2,Tier 2,Construction Week,Russian investors occupy land plots to build ‘Little Moscow’ in Dubai,https://www.constructionweekonline.com/projects-tenders/russian-investors-occupy-land-plots-to-build-little-moscow-in-dubai,,,betterhomes,Betterhomes,,historical_import
9e48c206eedc1d8d,2023-09-25,2023,9,T2,Tier 2,Khaleej Times,What you should know about freehold and leasehold properties,https://www.khaleejtimes.com/business/what-you-should-know-about-freehold-and-leasehold-properties,,,betterhomes,Betterhomes,,historical_import
fa4b8156972bd769,2023-09-25,2023,9,T3,Tier 3,WAM (English),How is Dubai managing real estate growth?,https://www.wam.ae/en/details/1395303200418,,,betterhomes,Betterhomes,,historical_import
5fd51c7c1bbe9f41,2023-09-23,2023,9,T3,Tier 3,Vietnam Net (Vietnam),Rich people camp overnight waiting to buy artificial island villas in Dubai,https://vietnamnet.vn/cam-trai-xuyen-dem-xep-hang-tu-3h-sang-cho-mua-biet-thu-dao-o-dubai-2193119.html,,,betterhomes,Betterhomes,,historical_import
deec3d8733f8ac08,2023-09-23,2023,9,T3,Tier 3,WAM (Turkish),How is Dubai managing real estate growth?,https://wam.ae/tr/details/1395303201169,,,betterhomes,Betterhomes,,historical_import
3e2f5dd6212e7ab2,2023-09-23,2023,9,T3,Tier 3,Euro Money,How banks are leveraging Dubai’s wealth influx,https://www.euromoney.com/article/2c7hhpbvmjlgur7y0wcn4/wealth/how-banks-are-leveraging-dubais-wealth-influx,,,betterhomes,Betterhomes,,historical_import
0b04835627344322,2023-09-22,2023,9,T3,Tier 3,WAM (China),Dubai real estate market booms as people queue up to buy luxury properties,https://www.wam.ae/zh-CN/details/1395303200431,,,betterhomes,Betterhomes,,historical_import
089d2dfa3f11f1c6,2023-09-21,2023,9,T2,Tier 2,Khaleej Times,Why Property Buyers Pay Up To 7% Extra Of Total Value?,https://www.khaleejtimes.com/business/why-property-buyers-pay-up-to-7-extra-of-total-value,,,betterhomes,Betterhomes,,historical_import
6ebf0f38f79e81f7,2023-09-20,2023,9,T2,Tier 2,AGBI,Russians snap up plots of land to build ‘Little Moscow’ in Dubai,https://www.agbi.com/articles/russian-investors-dubai-real-estate-little-moscow/,,,betterhomes,Betterhomes,,historical_import
062dc880279b71ab,2023-09-20,2023,9,T2,Tier 2,Arabian Business,Dubai real estate: How much property does $1 million buy?,https://www.arabianbusiness.com/industries/real-estate/dubai-real-estate-how-much-property-does-1-million-buy,,,betterhomes,Betterhomes,,historical_import
b2395196428cc2f3,2023-09-12,2023,9,T2,Tier 2,Mena FN,What Are The Best Locations For An Investor Seeking To Buy Mid-Range Property In Dubai?,https://menafn.com/1107053466/What-Are-The-Best-Locations-For-An-Investor-Seeking-To-Buy-Mid-Range-Property-In-Dubai,,,betterhomes,Betterhomes,,historical_import
07857ca6043927dd,2023-09-11,2023,9,T2,Tier 2,Khaleej Times,What are the best locations for an investor seeking to buy mid-range property in Dubai?,https://www.khaleejtimes.com/business/what-are-the-best-locations-for-an-investor-seeking-to-buy-mid-range-property-in-dubai,,,betterhomes,Betterhomes,,historical_import
54432bde32cebae1,2023-09-06,2023,9,T3,Tier 3,Cafe F (Vietnam),The attraction of the super-rich kingdom receives huge flows of assets from Russia,https://cafef.vn/suc-hap-dan-cua-vuong-quoc-sieu-giau-don-nhan-dong-tai-san-khong-lo-tu-nga-188230906093157615.chn,,,betterhomes,Betterhomes,,historical_import
9af4dcf620ab14d0,2023-09-04,2023,9,T2,Tier 2,Khaleej Times,"Dubai: Should you buy, rent property directly from the owner or through a property agent?",https://www.khaleejtimes.com/business/dubai-should-you-buy-rent-property-directly-from-the-owner-or-through-a-property-agent,,,betterhomes,Betterhomes,,historical_import
d6d930aab668f024,2023-09-02,2023,9,T3,Tier 3,Logicno (Croatia),Massive withdrawal of capital from Switzerland to the Middle East,https://www.logicno.com/politika/ogromno-povlacenje-kapitala-iz-svicarske-na-bliski-istok.html,,,betterhomes,Betterhomes,,historical_import
adf2df28dcb07b55,2023-08-23,2023,8,T3,Tier 3,Toitre (Vietnam),Russian people bring money to Dubai to invest in real estate,https://tuoitre.vn/dan-nga-dem-tien-sang-dubai-dau-tu-bat-dong-san-20230823162821013.htm,,,betterhomes,Betterhomes,,historical_import
f756b1c0f2cda9df,2023-08-22,2023,8,T2,Tier 2,News Arab,UAE denies sanctions violations as it deepens economic ties with Russia,https://www.newarab.com/news/uae-denies-sanctions-violations-it-deepens-russia-ties,,,betterhomes,Betterhomes,,historical_import
891f823d3a4e5979,2023-08-22,2023,8,T2,Tier 2,Gulf News,UAE free zones take lead in drawing new businesses as corporate tax rules become clear,https://gulfnews.com/business/tax-news/uae-free-zones-take-lead-in-drawing-new-businesses-as-corporate-tax-rules-become-clear-1.1692591947595,,,CRC,CRC,,historical_import
6b5540fa636b7313,2023-08-21,2023,8,T1-Global,Tier 1,The Wall Street Journal,U.A.E. Cashes In on Russia’s Economic Woes,https://www.wsj.com/world/russia/u-a-e-cashes-in-on-russias-economic-woes-52700157,,,betterhomes,Betterhomes,,historical_import
75b3e993443aea57,2023-08-18,2023,8,T3,Tier 3,Russia Matters,Russia in Review,https://www.russiamatters.org/news/russia-review/russia-review-aug-18-25-2023,,,betterhomes,Betterhomes,,historical_import
88ebeef1507a7e38,2023-08-18,2023,8,T2,Tier 2,Business Insider,Russia's economic woes have led to a flood of cash and sparked a real estate boom in the United Arab Emirates,https://www.businessinsider.de/politik/international-politics/russlands-wirtschaftliche-probleme-haben-zu-flut-von-bargeld-gefuehrt-und-immobilienboom-in-den-vereinigten-arabischen-emiraten-ausgeloest/,,,betterhomes,Betterhomes,,historical_import
9a8da6e3137f7c8f,2023-08-17,2023,8,T2,Tier 2,Mena FN,The Surge Of Custom-Built Villas In Palm Jumeirah: Unveiling The Trend And Its Motivations,https://menafn.com/1106880144/The-Surge-Of-Custom-Built-Villas-In-Palm-Jumeirah-Unveiling-The-Trend-And-Its-Motivations,,,betterhomes,Betterhomes,,historical_import
baa0875fa8975b78,2023-08-17,2023,8,T2,Tier 2,Khaleej Times,The Surge Of Custom-Built Villas In Palm Jumeirah: Unveiling The Trend And Its Motivations,https://www.khaleejtimes.com/business/the-surge-of-custom-built-villas-in-palm-jumeirah-unveiling-the-trend-and-its-motivations,,,betterhomes,Betterhomes,,historical_import
24ffa1e9b20c8937,2023-08-17,2023,8,T2,Tier 2,The National,Where are the best places to live in Dubai with children?,https://www.thenationalnews.com/uae/2023/08/24/best-area-live-dubai-family/,,,betterhomes,Betterhomes,,historical_import
bd6186102f72e39f,2023-08-15,2023,8,T1-Global,Tier 1,CNN,Which is better.. buying or renting real estate? The experts answer,https://cnnbusinessarabic.com/real-estate-construction/34375/%D8%A3%D9%8A%D9%87%D9%85%D8%A7-%D8%A3%D9%81%D8%B6%D9%84-%D8%B4%D8%B1%D8%A7%D8%A1-%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A3%D9%85-%D8%A7%D8%B3%D8%AA%D8%A6%D8%AC%D8%A7%D8%B1%D9%87%D8%A7%D8%9F-%D8%A7%D9%84%D8%AE%D8%A8%D8%B1%D8%A7%D8%A1-%D9%8A%D8%AC%D9%8A%D8%A8%D9%88%D9%86,,,betterhomes,Betterhomes,,historical_import
3f2dedbc5b0981c2,2023-08-03,2023,8,T2,Tier 2,Khaleej Times,How is off-plan investment different from investing in ready properties?,"https://www.khaleejtimes.com/business/how-is-off-plan-investment-different-from-investing-in-ready-properties#:~:text=Unlike%20off%2Dplan%20investments%2C%20ready,in%20the%20completion%20of%20construction.",,,betterhomes,Betterhomes,,historical_import
d279cd6c60333d59,2023-08-02,2023,8,T2,Tier 2,Khaleej Times,"Rents in Dubai: Up to Dh20,000 discount on fewer cheque payments",https://www.khaleejtimes.com/life-and-living/housing-in-uae/rents-in-dubai-up-to-dh20000-discount-on-fewer-cheque-payments?_refresh=true,,,betterhomes,Betterhomes,,historical_import
b648759d5c93d1ab,2023-08-02,2023,8,T2,Tier 2,Zawya,"Rents in Dubai: Up to $5,500 discount on fewer cheque payments",https://www.zawya.com/en/business/real-estate/rents-in-dubai-up-to-5-500-discount-on-fewer-cheque-payments-snyex3vu,,,betterhomes,Betterhomes,,historical_import
d885aecae49fa648,2023-07-31,2023,7,T2,Tier 2,The National,What's next for the Dubai property market?,https://www.thenationalnews.com/weekend/2023/07/28/whats-next-for-the-dubai-property-market/,,,betterhomes,Betterhomes,,historical_import
731f7bc03711812d,2023-07-30,2023,7,T3,Tier 3,Prian (Russia),The most Russian districts of Dubai: where investors from the Russian Federation buy real estate,https://prian.ru/pub/samye-russkie-rayony-dubaya-gde-pokupayut-nedvizhimost-investory-iz-rf.html,,,betterhomes,Betterhomes,,historical_import
1ef921d72a525f1d,2023-07-29,2023,7,T3,Tier 3,Watson (France),From Switzerland to Dubai: Russian oligarchs move their money,https://www.watson.ch/fr/economie/russie/982986502-de-la-paradeplatz-a-dubai-les-riches-russes-deplacent-leur-argent,,,betterhomes,,,historical_import
fd3fa1561ae66b73,2023-07-28,2023,7,T2,Tier 2,Time Out Dubai,House-hunting? Download these real estate apps in Dubai,https://www.timeoutdubai.com/moving-to-dubai/real-estate-apps-in-dubai,,,betterhomes,Betterhomes,,historical_import
df0fdad1796e9e33,2023-07-27,2023,7,T2,Tier 2,AGBI,"Russians bucking trend in Dubai with bigger, pricier homes",https://www.agbi.com/articles/russians-bigger-long-term-dubai-homes/?utm_source=linkedin&utm_medium=social&utm_campaign=awa&utm_content=russians_dubai_villas-img&utm_term=feed-real_estate,,,betterhomes,Betterhomes,,historical_import
737c07a20e7bcf5c,2023-07-26,2023,7,T2,Tier 2,AGBI,Norwegians return to Dubai commercial property sector,https://www.agbi.com/articles/norwegians-return-dubai-commercial-property-sector/,,,CRC,CRC,,historical_import
df7da0f8a6add2c7,2023-07-26,2023,7,T2,Tier 2,Arabian Business,"Dubai, Abu Dhabi real estate markets cash in as soaring investor confidence fuels UAE off-plan property boom",https://www.arabianbusiness.com/industries/real-estate/dubai-abu-dhabi-real-estate-markets-cash-in-as-soaring-investor-confidence-fuels-uae-off-plan-property-boom,,,Off-plan,Off-plan,,historical_import
